Navio: Aframax T150
Cenário: Forte
Manobra: Entrada PGL3A Atrac. BB NOTURNA
Corrente: N 0.7nó 
Vento: SE 20nós 
Onda: 1.7m 10s SE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
10809.59 5258.97 -160.0 4.11 -0.26 -0.0 -0.0 0 75.069 65.815 5188.671
10809.19 5258.85 -160.0 4.11 -0.26 -0.0 -0.0 0 75.047 65.838 5188.254
10808.8 5258.74 -160.0 4.11 -0.26 -0.0 -0.0 0 75.032 65.853 5187.849
10808.4 5258.62 -160.0 4.11 -0.26 -0.0 -0.0 0 75.009 65.875 5187.431
10808.01 5258.5 -160.0 4.11 -0.26 -0.0 -0.0 0 74.985 65.9 5187.024
10807.62 5258.39 -160.0 4.1 -0.26 -0.0 -0.0 0 74.969 65.915 5186.618
10807.22 5258.27 -160.0 4.1 -0.26 -0.0 -0.0 0 74.947 65.937 5186.201
10806.83 5258.16 -160.0 4.1 -0.26 -0.0 -0.0 0 74.932 65.952 5185.796
10806.43 5258.04 -160.0 4.1 -0.26 -0.0 -0.0 0 74.91 65.975 5185.379
10806.04 5257.93 -160.0 4.1 -0.26 -0.0 -0.0 0 74.894 65.99 5184.973
10805.64 5257.81 -160.0 4.1 -0.26 -0.0 -0.0 0 74.872 66.012 5184.556
10805.25 5257.69 -160.0 4.1 -0.26 -0.0 -0.0 0 74.847 66.037 5184.148
10804.85 5257.58 -160.0 4.1 -0.26 -0.0 -0.0 0 74.834 66.049 5183.734
10804.46 5257.46 -160.0 4.1 -0.26 -0.0 -0.0 0 74.81 66.074 5183.326
10804.06 5257.35 -160.0 4.1 -0.26 -0.0 -0.0 0 74.797 66.087 5182.911
10803.67 5257.23 -160.0 4.1 -0.26 -0.0 -0.0 0 74.772 66.112 5182.503
10803.27 5257.12 -160.0 4.1 -0.26 -0.0 -0.0 0 74.759 66.124 5182.089
10802.88 5257.0 -160.0 4.1 -0.26 -0.0 -0.0 0 74.735 66.149 5181.681
10802.49 5256.88 -160.0 4.1 -0.26 -0.0 -0.0 0 74.71 66.174 5181.273
10802.09 5256.77 -160.0 4.1 -0.26 -0.0 -0.0 0 74.697 66.186 5180.858
10801.7 5256.65 -160.0 4.1 -0.26 -0.0 -0.0 0 74.672 66.211 5180.451
10801.3 5256.54 -160.0 4.1 -0.27 -0.0 -0.0 0 74.66 66.224 5180.036
10800.91 5256.42 -160.0 4.1 -0.27 -0.0 -0.0 0 74.635 66.248 5179.628
10800.51 5256.31 -160.0 4.1 -0.27 -0.0 -0.0 0 74.622 66.261 5179.213
10800.12 5256.19 -160.0 4.1 -0.27 0.0 -0.0 0 74.597 66.286 5178.806
10799.72 5256.08 -160.0 4.1 -0.27 0.0 -0.0 0 74.584 66.299 5178.391
10799.33 5255.96 -160.0 4.1 -0.27 0.0 -0.0 0 74.56 66.323 5177.983
10798.93 5255.85 -160.0 4.1 -0.27 0.0 -0.0 0 74.547 66.336 5177.568
10798.54 5255.73 -160.0 4.1 -0.27 0.0 -0.0 0 74.522 66.361 5177.161
10798.15 5255.62 -160.0 4.1 -0.27 0.0 -0.0 0 74.507 66.376 5176.756
10797.75 5255.5 -160.0 4.1 -0.27 0.0 -0.0 0 74.485 66.398 5176.338
10797.36 5255.39 -160.0 4.1 -0.27 0.0 -0.0 0 74.47 66.413 5175.933
10796.96 5255.27 -160.0 4.1 -0.27 0.0 -0.0 0 74.447 66.435 5175.516
10796.57 5255.16 -160.0 4.1 -0.27 0.0 -0.0 0 74.432 66.45 5175.111
10796.17 5255.04 -160.0 4.1 -0.27 0.0 -0.0 0 74.41 66.473 5174.693
10795.78 5254.93 -160.0 4.1 -0.27 0.0 -0.0 0 74.394 66.488 5174.288
10795.38 5254.81 -160.0 4.1 -0.27 0.0 -0.0 0 74.372 66.51 5173.871
10794.99 5254.7 -160.0 4.1 -0.27 0.0 -0.0 0 74.357 66.525 5173.466
10794.6 5254.58 -160.0 4.1 -0.27 0.0 -0.0 0 74.332 66.55 5173.058
10794.2 5254.47 -160.0 4.1 -0.27 0.0 -0.0 0 74.319 66.563 5172.643
10793.81 5254.35 -160.0 4.1 -0.27 0.0 -0.0 0 74.295 66.587 5172.236
10793.41 5254.24 -160.0 4.1 -0.27 0.0 -0.0 0 74.282 66.6 5171.821
10793.02 5254.12 -160.0 4.1 -0.27 0.0 -0.0 0 74.257 66.625 5171.413
10792.62 5254.01 -160.0 4.1 -0.27 0.0 -0.0 0 74.244 66.637 5170.998
10792.23 5253.89 -160.0 4.1 -0.27 0.0 -0.0 0 74.22 66.662 5170.591
10791.83 5253.78 -160.0 4.1 -0.27 0.0 -0.0 0 74.207 66.675 5170.176
10791.44 5253.66 -160.0 4.1 -0.27 0.0 -0.0 0 74.182 66.7 5169.768
10791.04 5253.55 -160.0 4.1 -0.27 0.0 -0.0 0 74.169 66.712 5169.353
10790.65 5253.43 -160.0 4.1 -0.27 0.0 -0.0 0 74.144 66.737 5168.946
10790.26 5253.32 -160.0 4.1 -0.27 0.0 -0.0 0 74.129 66.752 5168.54
10789.86 5253.2 -160.0 4.1 -0.27 0.0 -0.0 0 74.107 66.774 5168.123
10789.47 5253.09 -160.0 4.1 -0.27 0.0 -0.0 0 74.092 66.789 5167.718
10789.07 5252.97 -160.0 4.1 -0.27 0.0 -0.0 0 74.069 66.812 5167.301
10788.68 5252.86 -160.0 4.1 -0.27 0.0 -0.0 0 74.054 66.827 5166.895
10788.28 5252.74 -160.0 4.1 -0.27 0.0 -0.0 0 74.032 66.849 5166.478
10787.89 5252.63 -160.0 4.1 -0.27 0.0 -0.0 0 74.017 66.864 5166.073
10787.49 5252.52 -160.0 4.1 -0.27 0.0 -0.0 0 74.004 66.877 5165.658
10787.1 5252.4 -160.0 4.1 -0.27 0.0 -0.0 0 73.979 66.902 5165.25
10786.71 5252.29 -160.0 4.1 -0.27 0.0 -0.0 0 73.964 66.917 5164.845
10786.31 5252.17 -160.0 4.1 -0.27 -0.0 -0.0 0 73.942 66.939 5164.428
10785.92 5252.06 -160.0 4.1 -0.27 -0.0 -0.0 0 73.927 66.954 5164.023
10785.52 5251.94 -160.0 4.1 -0.28 -0.0 -0.0 0 73.904 66.976 5163.605
10785.13 5251.83 -160.0 4.1 -0.28 -0.0 -0.0 0 73.889 66.991 5163.2
10784.73 5251.71 -160.0 4.1 -0.28 -0.01 -0.0 0 73.867 67.014 5162.783
10784.34 5251.6 -160.0 4.1 -0.28 -0.01 -0.0 0 73.852 67.029 5162.378
10783.94 5251.49 -160.0 4.1 -0.28 -0.01 -0.0 0 73.839 67.042 5161.963
10783.55 5251.37 -160.0 4.1 -0.28 -0.01 -0.0 0 73.814 67.066 5161.555
10783.16 5251.26 -160.0 4.09 -0.28 -0.01 -0.0 0 73.799 67.081 5161.15
10782.76 5251.15 -160.01 4.09 -0.28 -0.02 -0.0 0 73.807 67.115 5160.735
10782.37 5251.03 -160.01 4.09 -0.28 -0.02 -0.0 0 73.782 67.139 5160.328
10781.97 5250.92 -160.01 4.09 -0.28 -0.02 -0.0 0 73.77 67.152 5159.913
10781.58 5250.8 -160.01 4.09 -0.28 -0.03 -0.0 0 73.745 67.177 5159.505
10781.18 5250.69 -160.02 4.09 -0.28 -0.03 -0.0 0 73.753 67.21 5159.09
10780.79 5250.58 -160.02 4.09 -0.28 -0.03 -0.0 0 73.738 67.225 5158.685
10780.4 5250.47 -160.02 4.09 -0.28 -0.04 -0.0 0 73.723 67.24 5158.28
10780.0 5250.35 -160.03 4.09 -0.28 -0.04 -0.0 0 73.721 67.284 5157.863
10779.61 5250.24 -160.03 4.09 -0.28 -0.04 -0.0 0 73.706 67.299 5157.458
10779.22 5250.13 -160.03 4.09 -0.29 -0.05 -0.0 0 73.691 67.314 5157.052
10778.82 5250.01 -160.04 4.08 -0.29 -0.05 -0.0 0 73.689 67.357 5156.635
10778.43 5249.9 -160.05 4.08 -0.29 -0.06 -0.0 0 73.695 67.393 5156.23
10778.03 5249.79 -160.05 4.08 -0.29 -0.06 -0.0 0 73.682 67.405 5155.815
10777.64 5249.68 -160.06 4.08 -0.29 -0.06 -0.0 0 73.688 67.441 5155.41
10777.25 5249.56 -160.06 4.08 -0.29 -0.07 -0.0 0 73.663 67.466 5155.002
10776.85 5249.45 -160.07 4.08 -0.29 -0.07 -0.0 0 73.671 67.499 5154.588
10776.46 5249.34 -160.08 4.08 -0.29 -0.07 -0.0 0 73.677 67.535 5154.182
10776.07 5249.23 -160.08 4.07 -0.28 -0.08 -0.0 0 73.662 67.55 5153.777
10775.68 5249.12 -160.09 4.07 -0.28 -0.08 -0.0 0 73.668 67.586 5153.372
10775.28 5249.0 -160.1 4.07 -0.28 -0.08 -0.0 0 73.666 67.629 5152.955
10774.89 5248.89 -160.11 4.07 -0.28 -0.09 -0.0 0 73.672 67.665 5152.55
10774.5 5248.78 -160.12 4.07 -0.28 -0.09 -0.0 0 73.678 67.701 5152.144
10774.11 5248.67 -160.13 4.07 -0.28 -0.09 -0.0 0 73.683 67.737 5151.739
10773.72 5248.56 -160.14 4.06 -0.28 -0.1 -0.0 0 73.689 67.773 5151.334
10773.32 5248.45 -160.15 4.06 -0.28 -0.1 -0.0 0 73.697 67.806 5150.919
10772.93 5248.33 -160.16 4.06 -0.28 -0.1 -0.0 0 73.693 67.852 5150.512
10772.54 5248.22 -160.17 4.06 -0.28 -0.11 -0.0 0 73.699 67.888 5150.107
10772.15 5248.11 -160.18 4.06 -0.28 -0.11 -0.0 0 73.705 67.924 5149.701
10771.76 5248.0 -160.19 4.06 -0.28 -0.11 -0.0 0 73.71 67.959 5149.296
10771.37 5247.89 -160.2 4.05 -0.28 -0.11 -0.0 0 73.716 67.995 5148.891
10770.98 5247.78 -160.21 4.05 -0.27 -0.12 -0.0 0 73.722 68.031 5148.486
10770.59 5247.66 -160.22 4.05 -0.27 -0.12 -0.0 0 73.718 68.077 5148.078
10770.2 5247.55 -160.24 4.05 -0.27 -0.12 -0.0 0 73.745 68.133 5147.673
10769.81 5247.44 -160.25 4.05 -0.27 -0.12 -0.0 0 73.75 68.169 5147.268
10769.42 5247.33 -160.26 4.05 -0.27 -0.12 -0.0 0 73.756 68.205 5146.863
10769.03 5247.22 -160.27 4.04 -0.27 -0.12 -0.0 0 73.762 68.241 5146.458
10768.64 5247.11 -160.28 4.04 -0.27 -0.13 -0.0 0 73.768 68.277 5146.053
10768.25 5247.0 -160.3 4.04 -0.26 -0.13 -0.0 0 73.794 68.334 5145.647
10767.86 5246.89 -160.31 4.04 -0.26 -0.13 -0.0 0 73.8 68.369 5145.242
10767.47 5246.77 -160.32 4.04 -0.26 -0.13 -0.0 0 73.796 68.415 5144.835
10767.08 5246.66 -160.34 4.04 -0.26 -0.13 -0.0 0 73.823 68.472 5144.43
10766.69 5246.55 -160.35 4.04 -0.26 -0.13 -0.0 0 73.828 68.508 5144.024
10766.3 5246.44 -160.36 4.04 -0.26 -0.13 -0.0 0 73.834 68.543 5143.619
10765.91 5246.33 -160.38 4.03 -0.26 -0.13 -0.0 0 73.861 68.6 5143.214
10765.53 5246.22 -160.39 4.03 -0.25 -0.13 -0.0 0 73.864 68.638 5142.819
10765.14 5246.11 -160.4 4.03 -0.25 -0.13 -0.0 0 73.87 68.674 5142.413
10764.75 5245.99 -160.42 4.03 -0.25 -0.13 -0.0 0 73.887 68.741 5142.006
10764.36 5245.88 -160.43 4.03 -0.25 -0.13 -0.0 0 73.893 68.777 5141.601
10763.97 5245.77 -160.44 4.03 -0.25 -0.13 -0.0 0 73.899 68.813 5141.196
10763.58 5245.66 -160.45 4.03 -0.25 -0.13 -0.0 0 73.904 68.848 5140.79
10763.2 5245.55 -160.47 4.03 -0.25 -0.13 -0.0 0 73.929 68.908 5140.395
10762.81 5245.44 -160.48 4.03 -0.24 -0.13 -0.0 0 73.934 68.943 5139.99
10762.42 5245.32 -160.49 4.03 -0.24 -0.13 -0.0 0 73.93 68.989 5139.582
10762.03 5245.21 -160.51 4.03 -0.24 -0.13 -0.0 0 73.957 69.046 5139.177
10761.65 5245.1 -160.52 4.03 -0.24 -0.12 -0.0 0 73.961 69.084 5138.782
10761.26 5244.99 -160.53 4.02 -0.24 -0.12 -0.0 0 73.966 69.12 5138.376
10760.87 5244.88 -160.54 4.02 -0.24 -0.12 -0.0 0 73.972 69.156 5137.971
10760.48 5244.77 -160.55 4.02 -0.24 -0.12 -0.0 0 73.978 69.192 5137.566
10760.1 5244.65 -160.57 4.02 -0.23 -0.12 -0.0 0 73.993 69.261 5137.168
10759.71 5244.54 -160.58 4.02 -0.23 -0.11 -0.0 0 73.998 69.296 5136.763
10759.32 5244.43 -160.59 4.02 -0.23 -0.11 -0.0 0 74.004 69.332 5136.358
10758.94 5244.32 -160.6 4.02 -0.23 -0.11 -0.0 0 74.008 69.371 5135.962
10758.55 5244.21 -160.61 4.02 -0.23 -0.1 -0.0 0 74.013 69.407 5135.557
10758.16 5244.09 -160.62 4.02 -0.23 -0.1 -0.0 0 74.009 69.452 5135.15
10757.77 5243.98 -160.63 4.02 -0.23 -0.1 -0.0 0 74.015 69.488 5134.744
10757.39 5243.87 -160.64 4.03 -0.23 -0.1 -0.0 0 74.019 69.526 5134.349
10757.0 5243.76 -160.65 4.03 -0.23 -0.09 -0.0 0 74.025 69.562 5133.944
10756.61 5243.65 -160.66 4.03 -0.23 -0.09 -0.0 0 74.03 69.598 5133.539
10756.22 5243.53 -160.67 4.03 -0.22 -0.08 -0.0 0 74.026 69.644 5133.131
10755.84 5243.42 -160.68 4.03 -0.22 -0.08 -0.0 0 74.03 69.682 5132.735
10755.45 5243.31 -160.68 4.03 -0.22 -0.08 -0.0 0 74.015 69.697 5132.33
10755.06 5243.2 -160.69 4.03 -0.22 -0.07 -0.0 0 74.021 69.733 5131.925
10754.67 5243.09 -160.7 4.03 -0.22 -0.07 -0.0 0 74.026 69.769 5131.52
10754.29 5242.97 -160.7 4.03 -0.22 -0.06 -0.0 0 73.999 69.796 5131.122
10753.9 5242.86 -160.71 4.03 -0.22 -0.06 -0.0 0 74.005 69.832 5130.717
10753.51 5242.75 -160.72 4.03 -0.22 -0.06 -0.0 0 74.011 69.868 5130.312
10753.12 5242.64 -160.72 4.03 -0.22 -0.05 -0.0 0 73.996 69.883 5129.907
10752.73 5242.52 -160.73 4.04 -0.22 -0.05 -0.0 0 73.992 69.928 5129.499
10752.35 5242.41 -160.73 4.04 -0.22 -0.04 -0.0 0 73.974 69.946 5129.104
10751.96 5242.3 -160.74 4.04 -0.22 -0.04 -0.0 0 73.98 69.982 5128.698
10751.57 5242.19 -160.74 4.04 -0.22 -0.03 -0.0 0 73.965 69.997 5128.293
10751.18 5242.07 -160.74 4.04 -0.22 -0.03 -0.0 0 73.94 70.021 5127.886
10750.79 5241.96 -160.74 4.04 -0.22 -0.02 -0.0 0 73.925 70.036 5127.48
10750.4 5241.85 -160.75 4.04 -0.22 -0.02 -0.0 0 73.931 70.072 5127.075
10750.01 5241.74 -160.75 4.05 -0.22 -0.01 -0.0 0 73.916 70.087 5126.67
10749.62 5241.63 -160.75 4.05 -0.22 -0.01 -0.0 0 73.901 70.102 5126.265
10749.23 5241.51 -160.75 4.05 -0.22 -0.01 -0.0 0 73.876 70.127 5125.857
10748.84 5241.4 -160.75 4.05 -0.23 -0.0 -0.0 0 73.861 70.142 5125.452
10748.45 5241.29 -160.75 4.05 -0.23 0.0 -0.0 0 73.846 70.157 5125.047
10748.06 5241.18 -160.75 4.05 -0.23 0.01 -0.0 0 73.831 70.172 5124.642
10747.67 5241.06 -160.75 4.06 -0.23 0.01 -0.0 0 73.806 70.197 5124.234
10747.28 5240.95 -160.75 4.06 -0.23 0.02 -0.0 0 73.791 70.212 5123.829
10746.89 5240.84 -160.75 4.06 -0.23 0.02 -0.0 0 73.776 70.227 5123.424
10746.5 5240.73 -160.74 4.06 -0.23 0.02 -0.0 0 73.74 70.221 5123.019
10746.11 5240.62 -160.74 4.06 -0.23 0.03 -0.0 0 73.725 70.236 5122.614
10745.72 5240.5 -160.74 4.06 -0.23 0.03 -0.0 0 73.7 70.261 5122.206
10745.33 5240.39 -160.73 4.07 -0.23 0.04 -0.0 0 73.664 70.255 5121.801
10744.94 5240.28 -160.73 4.07 -0.24 0.04 -0.0 0 73.649 70.27 5121.396
10744.54 5240.17 -160.73 4.07 -0.24 0.04 -0.0 0 73.636 70.283 5120.981
10744.15 5240.06 -160.72 4.07 -0.24 0.05 -0.0 0 73.6 70.277 5120.576
10743.76 5239.94 -160.72 4.07 -0.24 0.05 -0.0 0 73.575 70.302 5120.168
10743.37 5239.83 -160.71 4.07 -0.24 0.05 -0.0 0 73.539 70.296 5119.763
10742.97 5239.72 -160.71 4.08 -0.24 0.06 -0.0 0 73.527 70.308 5119.348
10742.58 5239.61 -160.7 4.08 -0.24 0.06 -0.0 0 73.491 70.302 5118.943
10742.19 5239.5 -160.69 4.08 -0.25 0.06 -0.0 0 73.455 70.297 5118.538
10741.8 5239.38 -160.69 4.08 -0.25 0.06 -0.0 0 73.43 70.321 5118.13
10741.4 5239.27 -160.68 4.08 -0.25 0.07 -0.0 0 73.396 70.313 5117.715
10741.01 5239.16 -160.67 4.08 -0.25 0.07 -0.0 0 73.36 70.307 5117.31
10740.61 5239.05 -160.67 4.08 -0.25 0.07 -0.0 0 73.348 70.32 5116.895
10740.22 5238.94 -160.66 4.09 -0.25 0.07 -0.0 0 73.312 70.314 5116.49
10739.83 5238.83 -160.65 4.09 -0.25 0.07 -0.0 0 73.276 70.308 5116.085
10739.43 5238.72 -160.64 4.09 -0.26 0.08 -0.0 0 73.242 70.3 5115.67
10739.04 5238.6 -160.64 4.09 -0.26 0.08 -0.0 0 73.217 70.325 5115.263
10738.64 5238.49 -160.63 4.09 -0.26 0.08 -0.0 0 73.184 70.316 5114.848
10738.25 5238.38 -160.62 4.09 -0.26 0.08 -0.0 0 73.148 70.311 5114.443
10737.85 5238.27 -160.61 4.09 -0.26 0.08 -0.0 0 73.114 70.302 5114.028
10737.46 5238.16 -160.61 4.09 -0.26 0.08 -0.0 0 73.099 70.317 5113.623
10737.06 5238.05 -160.6 4.09 -0.27 0.08 -0.0 0 73.065 70.309 5113.208
10736.67 5237.94 -160.59 4.1 -0.27 0.08 -0.0 0 73.029 70.303 5112.803
10736.27 5237.83 -160.58 4.1 -0.27 0.08 -0.0 0 72.996 70.295 5112.388
10735.88 5237.72 -160.57 4.1 -0.27 0.08 -0.0 0 72.96 70.289 5111.983
10735.48 5237.61 -160.57 4.1 -0.27 0.08 -0.0 0 72.947 70.302 5111.568
10735.09 5237.5 -160.56 4.1 -0.27 0.08 -0.0 0 72.911 70.296 5111.163
10734.69 5237.39 -160.55 4.1 -0.28 0.08 -0.0 0 72.878 70.288 5110.748
10734.3 5237.28 -160.54 4.1 -0.28 0.08 -0.0 0 72.842 70.282 5110.343
10733.9 5237.16 -160.54 4.1 -0.28 0.07 -0.0 0 72.819 70.304 5109.926
10733.51 5237.05 -160.53 4.1 -0.28 0.07 -0.0 0 72.783 70.298 5109.52
10733.11 5236.94 -160.52 4.1 -0.28 0.07 -0.0 0 72.75 70.29 5109.106
10732.71 5236.83 -160.51 4.1 -0.28 0.07 -0.0 0 72.716 70.282 5108.691
10732.32 5236.72 -160.51 4.1 -0.28 0.07 -0.0 0 72.701 70.297 5108.286
10731.92 5236.61 -160.5 4.1 -0.28 0.06 -0.0 0 72.667 70.289 5107.871
10731.53 5236.5 -160.5 4.1 -0.29 0.06 -0.0 0 72.652 70.304 5107.466
10731.13 5236.39 -160.49 4.1 -0.29 0.06 -0.0 0 72.619 70.296 5107.051
10730.74 5236.29 -160.48 4.1 -0.29 0.05 -0.0 0 72.592 70.28 5106.648
10730.34 5236.18 -160.48 4.09 -0.29 0.05 -0.0 0 72.58 70.293 5106.233
10729.94 5236.07 -160.47 4.09 -0.29 0.05 -0.0 0 72.546 70.285 5105.819
10729.55 5235.96 -160.47 4.09 -0.29 0.04 -0.0 0 72.531 70.3 5105.413
10729.15 5235.85 -160.46 4.09 -0.29 0.04 -0.0 0 72.497 70.291 5104.999
10728.76 5235.74 -160.46 4.09 -0.29 0.04 -0.0 0 72.482 70.306 5104.594
10728.36 5235.63 -160.46 4.09 -0.29 0.03 -0.0 0 72.47 70.319 5104.179
10727.97 5235.52 -160.45 4.09 -0.29 0.03 -0.0 0 72.434 70.313 5103.774
10727.57 5235.41 -160.45 4.09 -0.29 0.02 -0.0 0 72.421 70.326 5103.359
10727.18 5235.3 -160.45 4.09 -0.29 0.02 -0.0 0 72.406 70.341 5102.954
10726.78 5235.19 -160.45 4.09 -0.3 0.02 -0.0 0 72.393 70.354 5102.539
10726.39 5235.08 -160.45 4.08 -0.3 0.01 -0.0 0 72.378 70.369 5102.134
10725.99 5234.97 -160.45 4.08 -0.3 0.01 -0.0 0 72.365 70.381 5101.719
10725.6 5234.87 -160.45 4.08 -0.3 0.0 -0.0 0 72.36 70.387 5101.316
10725.2 5234.76 -160.45 4.08 -0.3 -0.0 -0.0 0 72.347 70.399 5100.901
10724.81 5234.65 -160.45 4.08 -0.3 -0.01 -0.0 0 72.332 70.414 5100.496
10724.42 5234.54 -160.45 4.08 -0.3 -0.01 -0.0 0 72.317 70.429 5100.091
10724.02 5234.43 -160.45 4.07 -0.3 -0.02 -0.0 0 72.304 70.442 5099.676
10723.63 5234.32 -160.45 4.07 -0.3 -0.02 -0.0 0 72.289 70.457 5099.271
10723.23 5234.22 -160.45 4.07 -0.3 -0.03 -0.0 0 72.286 70.46 5098.859
10722.84 5234.11 -160.46 4.07 -0.3 -0.03 -0.0 0 72.292 70.496 5098.454
10722.45 5234.0 -160.46 4.07 -0.3 -0.04 -0.0 0 72.277 70.511 5098.049
10722.05 5233.89 -160.47 4.07 -0.3 -0.04 -0.0 0 72.285 70.544 5097.634
10721.66 5233.78 -160.47 4.06 -0.3 -0.05 -0.0 0 72.27 70.559 5097.229
10721.27 5233.67 -160.47 4.06 -0.3 -0.05 -0.0 0 72.255 70.574 5096.823
10720.88 5233.57 -160.48 4.06 -0.3 -0.06 -0.0 0 72.27 70.6 5096.421
10720.48 5233.46 -160.49 4.06 -0.29 -0.06 -0.0 0 72.279 70.634 5096.006
10720.09 5233.35 -160.49 4.06 -0.29 -0.07 -0.0 0 72.263 70.649 5095.601
10719.7 5233.24 -160.5 4.05 -0.29 -0.07 -0.0 0 72.269 70.685 5095.196
10719.31 5233.14 -160.51 4.05 -0.29 -0.08 -0.0 0 72.285 70.711 5094.793
10718.92 5233.03 -160.52 4.05 -0.29 -0.08 -0.0 0 72.291 70.747 5094.388
10718.52 5232.92 -160.52 4.05 -0.29 -0.09 -0.0 0 72.278 70.76 5093.973
10718.13 5232.81 -160.53 4.05 -0.29 -0.09 -0.0 0 72.284 70.796 5093.568
10717.74 5232.71 -160.54 4.04 -0.29 -0.09 -0.0 0 72.299 70.822 5093.165
10717.35 5232.6 -160.55 4.04 -0.29 -0.1 -0.0 0 72.305 70.858 5092.76
10716.96 5232.49 -160.56 4.04 -0.29 -0.1 -0.0 0 72.311 70.893 5092.355
10716.57 5232.38 -160.57 4.04 -0.29 -0.11 -0.0 0 72.317 70.929 5091.95
10716.18 5232.28 -160.58 4.04 -0.29 -0.11 -0.0 0 72.332 70.956 5091.547
10715.79 5232.17 -160.59 4.03 -0.29 -0.11 -0.0 0 72.338 70.991 5091.142
10715.4 5232.06 -160.61 4.03 -0.28 -0.12 -0.0 0 72.365 71.048 5090.737
10715.01 5231.96 -160.62 4.03 -0.28 -0.12 -0.0 0 72.38 71.074 5090.335
10714.62 5231.85 -160.63 4.03 -0.28 -0.12 -0.0 0 72.386 71.11 5089.929
10714.23 5231.74 -160.64 4.03 -0.28 -0.13 -0.0 0 72.392 71.146 5089.524
10713.84 5231.64 -160.65 4.02 -0.28 -0.13 -0.0 0 72.407 71.172 5089.122
10713.45 5231.53 -160.67 4.02 -0.28 -0.13 -0.0 0 72.434 71.229 5088.717
10713.07 5231.42 -160.68 4.02 -0.28 -0.13 -0.0 0 72.437 71.267 5088.321
10712.68 5231.32 -160.69 4.02 -0.28 -0.13 -0.0 0 72.453 71.294 5087.918
10712.29 5231.21 -160.71 4.02 -0.28 -0.14 -0.0 0 72.48 71.35 5087.513
10711.9 5231.1 -160.72 4.02 -0.28 -0.14 -0.0 0 72.485 71.386 5087.108
10711.51 5231.0 -160.73 4.01 -0.27 -0.14 -0.0 0 72.501 71.413 5086.706
10711.12 5230.89 -160.75 4.01 -0.27 -0.14 -0.0 0 72.528 71.469 5086.3
10710.74 5230.78 -160.76 4.01 -0.27 -0.14 -0.0 0 72.531 71.508 5085.905
10710.35 5230.68 -160.78 4.01 -0.27 -0.14 -0.0 0 72.567 71.555 5085.502
