Navio: Suezmax L280B50T17
Cenário: SE Forte - pos2035 - 1
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 15 kn SSE 
Onda: 1.7m 10s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_rpm_0 distance_port distance_starboard distance_target original_propeller discrete_propeller
4.4 10305.91 5149.47 -160.97 3.59 -0.5 0.01 0.0 0 128.417 52.923 3214.141 0.0 0.0
4.5 10305.55 5149.4 -160.97 3.59 -0.5 0.01 0.0 0 128.437 52.903 3213.775 0.0 0.0
4.6 10305.2 5149.33 -160.97 3.59 -0.5 0.01 0.0 0 128.455 52.885 3213.419 0.0 0.0
4.7 10304.84 5149.26 -160.97 3.59 -0.5 0.01 0.0 0 128.475 52.865 3213.053 0.0 0.0
4.8 10304.49 5149.19 -160.97 3.59 -0.5 0.01 0.0 0 128.493 52.847 3212.697 0.0 0.0
4.9 10304.13 5149.12 -160.96 3.59 -0.5 0.01 0.0 0 128.489 52.803 3212.331 0.0 0.0
5.0 10303.77 5149.05 -160.96 3.59 -0.5 0.01 0.0 0 128.509 52.783 3211.965 0.0 0.0
5.1 10303.42 5148.98 -160.96 3.59 -0.5 0.01 0.0 0 128.527 52.765 3211.609 0.0 0.0
5.2 10303.06 5148.91 -160.96 3.59 -0.5 0.02 0.0 0 128.547 52.745 3211.243 0.0 0.0
5.3 10302.71 5148.84 -160.96 3.59 -0.5 0.02 0.0 0 128.565 52.728 3210.886 0.0 0.0
5.4 10302.35 5148.77 -160.96 3.59 -0.5 0.02 0.0 0 128.585 52.707 3210.521 0.0 0.0
5.5 10302.0 5148.7 -160.95 3.59 -0.5 0.02 0.0 0 128.579 52.666 3210.164 0.0 0.0
5.6 10301.64 5148.63 -160.95 3.59 -0.5 0.02 0.0 0 128.599 52.646 3209.799 0.0 0.0
5.7 10301.29 5148.56 -160.95 3.59 -0.5 0.02 0.0 0 128.616 52.628 3209.442 0.0 0.0
5.8 10300.93 5148.5 -160.95 3.59 -0.5 0.02 0.0 0 128.646 52.598 3209.079 0.0 0.0
5.9 10300.58 5148.43 -160.95 3.59 -0.5 0.02 0.0 0 128.664 52.58 3208.723 0.0 0.0
6.0 10300.22 5148.36 -160.95 3.59 -0.5 0.02 0.0 0 128.684 52.56 3208.357 0.0 0.0
6.1 10299.86 5148.29 -160.94 3.59 -0.5 0.02 0.0 0 128.68 52.516 3207.991 0.0 0.0
6.2 10299.51 5148.22 -160.94 3.59 -0.5 0.02 0.0 0 128.698 52.498 3207.635 0.0 0.0
6.3 10299.15 5148.15 -160.94 3.59 -0.5 0.02 0.0 0 128.718 52.478 3207.269 0.0 0.0
6.4 10298.8 5148.08 -160.94 3.58 -0.5 0.02 0.0 0 128.736 52.46 3206.913 0.0 0.0
6.5 10298.44 5148.01 -160.94 3.58 -0.5 0.02 0.0 0 128.756 52.44 3206.547 0.0 0.0
6.6 10298.09 5147.94 -160.94 3.58 -0.5 0.02 0.0 0 128.774 52.422 3206.191 0.0 0.0
6.7 10297.73 5147.87 -160.93 3.58 -0.5 0.02 0.0 0 128.77 52.378 3205.825 0.0 0.0
6.8 10297.38 5147.8 -160.93 3.58 -0.5 0.02 0.0 0 128.788 52.36 3205.469 0.0 0.0
6.9 10297.02 5147.73 -160.93 3.58 -0.5 0.02 0.0 0 128.808 52.34 3205.103 0.0 0.0
7.0 10296.67 5147.66 -160.93 3.58 -0.5 0.02 0.0 0 128.826 52.323 3204.746 0.0 0.0
7.1 10296.31 5147.59 -160.93 3.58 -0.5 0.02 0.0 0 128.846 52.302 3204.381 0.0 0.0
7.2 10295.96 5147.52 -160.92 3.58 -0.5 0.02 0.0 0 128.84 52.261 3204.024 0.0 0.0
7.3 10295.6 5147.45 -160.92 3.58 -0.5 0.02 0.0 0 128.86 52.241 3203.658 0.0 0.0
7.4 10295.25 5147.38 -160.92 3.58 -0.5 0.02 0.0 0 128.877 52.223 3203.302 0.0 0.0
7.5 10294.89 5147.31 -160.92 3.58 -0.5 0.02 0.0 0 128.898 52.203 3202.936 0.0 0.0
7.6 10294.54 5147.24 -160.92 3.58 -0.5 0.02 0.0 0 128.915 52.185 3202.58 0.0 0.0
7.7 10294.18 5147.17 -160.91 3.58 -0.5 0.02 0.0 0 128.912 52.141 3202.214 0.0 0.0
7.8 10293.83 5147.1 -160.91 3.58 -0.5 0.02 0.0 0 128.929 52.123 3201.858 0.0 0.0
7.9 10293.47 5147.03 -160.91 3.58 -0.5 0.02 0.0 0 128.949 52.103 3201.492 0.0 0.0
8.0 10293.12 5146.96 -160.91 3.58 -0.5 0.02 0.0 0 128.967 52.085 3201.136 0.0 0.0
8.1 10292.76 5146.89 -160.91 3.58 -0.5 0.02 0.0 0 128.987 52.065 3200.77 0.0 0.0
8.2 10292.41 5146.82 -160.9 3.58 -0.5 0.02 0.0 1 128.981 52.023 3200.414 28.77 28.77
8.3 10292.05 5146.75 -160.9 3.58 -0.5 0.02 0.0 1 129.001 52.003 3200.048 28.77 28.77
8.4 10291.7 5146.68 -160.9 3.58 -0.5 0.02 0.0 1 129.019 51.985 3199.692 28.77 28.77
8.5 10291.34 5146.61 -160.9 3.58 -0.5 0.02 0.0 1 129.039 51.965 3199.326 28.77 28.77
8.6 10290.99 5146.54 -160.89 3.58 -0.5 0.02 0.0 1 129.033 51.924 3198.97 28.77 28.77
8.7 10290.63 5146.47 -160.89 3.58 -0.5 0.02 0.0 1 129.053 51.903 3198.604 28.77 28.77
8.8 10290.28 5146.41 -160.89 3.58 -0.5 0.02 0.0 1 129.08 51.876 3198.25 28.77 28.77
8.9 10289.92 5146.34 -160.89 3.58 -0.5 0.02 0.0 1 129.1 51.856 3197.884 28.77 28.77
9.0 10289.57 5146.27 -160.88 3.58 -0.5 0.02 0.0 1 129.094 51.814 3197.528 28.77 28.77
9.1 10289.21 5146.2 -160.88 3.58 -0.5 0.02 0.0 1 129.114 51.794 3197.162 28.77 28.77
9.2 10288.86 5146.13 -160.88 3.58 -0.5 0.02 0.0 1 129.132 51.776 3196.806 28.77 28.77
9.3 10288.5 5146.06 -160.88 3.58 -0.5 0.02 0.0 1 129.152 51.756 3196.44 28.77 28.77
9.4 10288.15 5145.99 -160.87 3.58 -0.5 0.02 0.0 1 129.146 51.714 3196.084 28.77 28.77
9.5 10287.8 5145.91 -160.87 3.58 -0.5 0.03 0.0 1 129.154 51.706 3195.725 28.77 28.77
9.6 10287.44 5145.84 -160.87 3.58 -0.5 0.03 0.0 1 129.174 51.686 3195.359 28.77 28.77
9.7 10287.09 5145.77 -160.87 3.58 -0.5 0.03 0.0 1 129.192 51.668 3195.003 28.77 28.77
9.8 10286.73 5145.7 -160.86 3.58 -0.5 0.03 0.0 1 129.188 51.624 3194.637 28.77 28.77
9.9 10286.38 5145.63 -160.86 3.58 -0.5 0.03 0.0 1 129.206 51.607 3194.281 28.77 28.77
10.0 10286.02 5145.56 -160.86 3.58 -0.5 0.03 0.0 1 129.226 51.586 3193.915 28.77 28.77
10.1 10285.67 5145.49 -160.86 3.58 -0.5 0.03 0.0 1 129.244 51.569 3193.559 28.77 28.77
10.2 10285.32 5145.42 -160.85 3.58 -0.5 0.03 0.0 1 129.238 51.527 3193.203 28.77 28.77
10.3 10284.96 5145.35 -160.85 3.57 -0.5 0.03 0.0 1 129.258 51.507 3192.837 28.77 28.77
10.4 10284.61 5145.28 -160.85 3.57 -0.5 0.03 0.0 1 129.275 51.489 3192.481 28.77 28.77
10.5 10284.25 5145.21 -160.85 3.57 -0.5 0.03 0.0 1 129.296 51.469 3192.115 28.77 28.77
10.6 10283.9 5145.14 -160.84 3.57 -0.49 0.03 0.0 1 129.289 51.427 3191.759 28.77 28.77
10.7 10283.55 5145.07 -160.84 3.57 -0.49 0.03 0.0 1 129.307 51.41 3191.402 28.77 28.77
10.8 10283.19 5145.0 -160.84 3.57 -0.49 0.03 0.0 1 129.327 51.389 3191.037 28.77 28.77
10.9 10282.84 5144.93 -160.83 3.57 -0.49 0.03 0.0 1 129.321 51.348 3190.68 28.77 28.77
11.0 10282.49 5144.86 -160.83 3.57 -0.49 0.03 0.0 1 129.339 51.33 3190.324 28.77 28.77
11.1 10282.13 5144.79 -160.83 3.57 -0.49 0.03 0.0 1 129.359 51.31 3189.958 28.77 28.77
11.2 10281.78 5144.72 -160.83 3.57 -0.49 0.03 0.0 1 129.377 51.292 3189.602 28.77 28.77
11.3 10281.43 5144.65 -160.82 3.57 -0.49 0.03 0.0 1 129.371 51.251 3189.246 28.77 28.77
11.4 10281.07 5144.58 -160.82 3.57 -0.49 0.03 0.0 1 129.391 51.23 3188.88 28.77 28.77
11.5 10280.72 5144.51 -160.82 3.57 -0.49 0.03 0.0 1 129.408 51.213 3188.524 28.77 28.77
11.6 10280.37 5144.44 -160.81 3.57 -0.49 0.03 0.0 1 129.402 51.171 3188.168 28.77 28.77
11.7 10280.01 5144.36 -160.81 3.57 -0.49 0.03 0.0 1 129.413 51.161 3187.799 28.77 28.77
11.8 10279.66 5144.29 -160.81 3.57 -0.49 0.03 0.0 1 129.43 51.143 3187.443 28.77 28.77
11.9 10279.31 5144.22 -160.81 3.57 -0.49 0.03 0.0 1 129.448 51.125 3187.087 28.77 28.77
12.0 10278.95 5144.15 -160.8 3.57 -0.49 0.03 0.0 1 129.444 51.081 3186.721 28.77 28.77
12.1 10278.6 5144.08 -160.8 3.57 -0.49 0.03 0.0 1 129.462 51.063 3186.365 28.77 28.77
12.2 10278.25 5144.01 -160.8 3.57 -0.49 0.03 0.0 1 129.48 51.045 3186.008 28.77 28.77
12.3 10277.9 5143.94 -160.79 3.56 -0.49 0.03 0.0 1 129.474 51.004 3185.652 28.77 28.77
12.4 10277.54 5143.87 -160.79 3.56 -0.49 0.03 0.0 1 129.494 50.984 3185.286 28.77 28.77
12.5 10277.19 5143.8 -160.79 3.56 -0.49 0.03 0.0 1 129.511 50.966 3184.93 28.77 28.77
12.6 10276.84 5143.73 -160.78 3.56 -0.49 0.03 0.0 1 129.505 50.924 3184.574 28.77 28.77
12.7 10276.48 5143.65 -160.78 3.56 -0.49 0.03 0.0 1 129.516 50.914 3184.206 28.77 28.77
12.8 10276.13 5143.58 -160.78 3.56 -0.49 0.03 0.0 1 129.533 50.896 3183.849 28.77 28.77
12.9 10275.78 5143.51 -160.78 3.56 -0.49 0.03 0.0 1 129.551 50.878 3183.493 28.77 28.77
13.0 10275.43 5143.44 -160.77 3.56 -0.49 0.03 0.0 1 129.545 50.837 3183.137 28.77 28.77
13.1 10275.07 5143.37 -160.77 3.56 -0.49 0.03 0.0 1 129.565 50.817 3182.771 28.77 28.77
13.2 10274.72 5143.3 -160.77 3.56 -0.49 0.03 0.0 1 129.583 50.799 3182.415 28.77 28.77
13.3 10274.37 5143.23 -160.76 3.56 -0.49 0.03 0.0 1 129.577 50.757 3182.059 28.77 28.77
13.4 10274.02 5143.16 -160.76 3.56 -0.49 0.03 0.0 1 129.594 50.74 3181.702 28.77 28.77
13.5 10273.66 5143.09 -160.76 3.56 -0.49 0.03 0.0 1 129.614 50.719 3181.337 28.77 28.77
13.6 10273.31 5143.01 -160.75 3.56 -0.49 0.03 0.0 1 129.599 50.687 3180.978 28.77 28.77
13.7 10272.96 5142.94 -160.75 3.56 -0.49 0.03 0.0 1 129.616 50.67 3180.622 28.77 28.77
13.8 10272.61 5142.87 -160.75 3.57 -0.49 0.03 0.0 1 129.634 50.652 3180.265 28.77 28.77
13.9 10272.25 5142.8 -160.74 3.57 -0.49 0.03 0.0 1 129.63 50.608 3179.9 28.77 28.77
14.0 10271.9 5142.73 -160.74 3.57 -0.49 0.03 0.0 1 129.648 50.59 3179.543 28.77 28.77
14.1 10271.55 5142.66 -160.74 3.57 -0.49 0.03 0.0 1 129.666 50.572 3179.187 28.77 28.77
14.2 10271.19 5142.59 -160.73 3.57 -0.5 0.03 0.0 1 129.662 50.528 3178.821 28.77 28.77
14.3 10270.84 5142.52 -160.73 3.57 -0.5 0.03 0.0 1 129.68 50.511 3178.465 28.77 28.77
14.4 10270.49 5142.45 -160.73 3.57 -0.5 0.03 0.0 1 129.697 50.493 3178.109 28.77 28.77
14.5 10270.13 5142.38 -160.72 3.57 -0.5 0.03 0.0 1 129.694 50.449 3177.743 28.77 28.77
14.6 10269.78 5142.3 -160.72 3.57 -0.5 0.03 0.0 1 129.702 50.441 3177.384 28.77 28.77
14.7 10269.43 5142.23 -160.71 3.57 -0.5 0.03 0.0 1 129.696 50.399 3177.028 28.77 28.77
14.8 10269.07 5142.16 -160.71 3.57 -0.5 0.04 0.0 1 129.716 50.379 3176.662 28.77 28.77
14.9 10268.72 5142.09 -160.71 3.57 -0.5 0.04 0.0 1 129.733 50.361 3176.306 28.77 28.77
15.0 10268.37 5142.02 -160.7 3.57 -0.5 0.04 0.0 1 129.727 50.32 3175.95 28.77 28.77
15.1 10268.01 5141.95 -160.7 3.57 -0.5 0.04 0.0 1 129.747 50.299 3175.584 28.77 28.77
15.2 10267.66 5141.88 -160.7 3.57 -0.5 0.04 0.0 1 129.765 50.282 3175.228 28.77 28.77
15.3 10267.31 5141.81 -160.69 3.57 -0.5 0.04 0.0 1 129.759 50.24 3174.872 28.77 28.77
15.4 10266.95 5141.74 -160.69 3.58 -0.5 0.04 0.0 1 129.779 50.22 3174.506 28.77 28.77
15.5 10266.6 5141.67 -160.69 3.58 -0.51 0.04 0.0 1 129.797 50.202 3174.149 28.77 28.77
15.6 10266.24 5141.6 -160.68 3.58 -0.51 0.04 0.0 1 129.793 50.158 3173.784 28.77 28.77
15.7 10265.89 5141.53 -160.68 3.58 -0.51 0.04 0.0 1 129.811 50.14 3173.427 28.77 28.77
15.8 10265.53 5141.46 -160.68 3.58 -0.51 0.04 0.0 1 129.831 50.12 3173.062 28.77 28.77
15.9 10265.18 5141.39 -160.67 3.58 -0.51 0.04 0.0 1 129.825 50.079 3172.705 28.77 28.77
16.0 10264.82 5141.32 -160.67 3.58 -0.51 0.04 0.0 1 129.845 50.058 3172.339 28.77 28.77
16.1 10264.47 5141.24 -160.66 3.58 -0.51 0.04 0.0 1 129.829 50.027 3171.981 28.77 28.77
16.2 10264.11 5141.17 -160.66 3.58 -0.51 0.04 0.0 1 129.849 50.006 3171.615 28.77 28.77
16.3 10263.76 5141.1 -160.66 3.58 -0.51 0.04 0.0 1 129.867 49.989 3171.259 28.77 28.77
16.4 10263.4 5141.03 -160.65 3.59 -0.51 0.04 0.0 1 129.863 49.945 3170.893 28.77 28.77
16.5 10263.05 5140.96 -160.65 3.59 -0.51 0.04 0.0 1 129.881 49.927 3170.537 28.77 28.77
16.6 10262.69 5140.89 -160.65 3.59 -0.51 0.04 0.0 1 129.901 49.907 3170.171 28.77 28.77
16.7 10262.34 5140.82 -160.64 3.59 -0.51 0.04 0.0 1 129.895 49.865 3169.815 28.77 28.77
16.8 10261.98 5140.75 -160.64 3.59 -0.51 0.04 0.0 1 129.915 49.845 3169.449 28.77 28.77
16.9 10261.63 5140.68 -160.63 3.59 -0.52 0.04 0.0 1 129.909 49.803 3169.092 28.77 28.77
17.0 10261.27 5140.61 -160.63 3.59 -0.52 0.04 0.0 1 129.929 49.783 3168.727 28.77 28.77
17.1 10260.92 5140.54 -160.63 3.59 -0.52 0.04 0.0 1 129.947 49.765 3168.37 28.77 28.77
17.2 10260.56 5140.47 -160.62 3.59 -0.52 0.04 0.0 1 129.943 49.721 3168.005 28.77 28.77
17.3 10260.2 5140.4 -160.62 3.59 -0.52 0.04 0.0 1 129.963 49.701 3167.639 28.77 28.77
17.4 10259.85 5140.33 -160.61 3.59 -0.52 0.04 0.0 1 129.957 49.66 3167.283 28.77 28.77
17.5 10259.49 5140.26 -160.61 3.59 -0.52 0.04 0.0 1 129.977 49.639 3166.917 28.77 28.77
17.6 10259.13 5140.19 -160.61 3.59 -0.52 0.04 0.0 1 129.997 49.619 3166.551 28.77 28.77
17.7 10258.78 5140.12 -160.6 3.6 -0.52 0.04 0.0 1 129.991 49.578 3166.195 28.77 28.77
17.8 10258.42 5140.05 -160.6 3.6 -0.52 0.04 0.0 1 130.011 49.557 3165.829 28.77 28.77
17.9 10258.07 5139.98 -160.59 3.6 -0.52 0.04 0.0 1 130.005 49.516 3165.473 28.77 28.77
18.0 10257.71 5139.91 -160.59 3.6 -0.52 0.04 0.0 1 130.025 49.496 3165.107 28.77 28.77
18.1 10257.35 5139.83 -160.58 3.6 -0.52 0.04 0.0 1 130.012 49.461 3164.738 28.77 28.77
18.2 10257.0 5139.76 -160.58 3.6 -0.52 0.04 0.0 1 130.03 49.444 3164.382 28.77 28.77
18.3 10256.64 5139.69 -160.58 3.6 -0.52 0.04 0.0 1 130.05 49.423 3164.016 28.77 28.77
18.4 10256.28 5139.62 -160.57 3.6 -0.52 0.04 0.0 1 130.046 49.379 3163.65 28.77 28.77
18.5 10255.93 5139.55 -160.57 3.6 -0.52 0.04 0.0 1 130.064 49.362 3163.294 28.77 28.77
18.6 10255.57 5139.48 -160.56 3.6 -0.52 0.04 0.0 1 130.06 49.318 3162.928 28.77 28.77
18.7 10255.21 5139.41 -160.56 3.6 -0.52 0.04 0.0 1 130.08 49.298 3162.562 28.77 28.77
18.8 10254.86 5139.34 -160.55 3.6 -0.52 0.04 0.0 1 130.074 49.256 3162.206 28.77 28.77
18.9 10254.5 5139.27 -160.55 3.6 -0.51 0.04 0.0 1 130.094 49.236 3161.84 28.77 28.77
19.0 10254.15 5139.2 -160.55 3.6 -0.51 0.04 0.0 1 130.112 49.218 3161.484 28.77 28.77
19.1 10253.79 5139.12 -160.54 3.59 -0.51 0.04 0.07 1 130.099 49.184 3161.116 28.77 28.77
19.2 10253.43 5139.05 -160.54 3.59 -0.51 0.04 0.07 1 130.119 49.163 3160.75 28.77 28.77
19.3 10253.08 5138.98 -160.53 3.59 -0.51 0.04 0.07 1 130.113 49.122 3160.394 28.77 28.77
19.4 10252.72 5138.91 -160.53 3.59 -0.51 0.04 0.07 1 130.133 49.102 3160.028 28.77 28.77
19.5 10252.37 5138.84 -160.52 3.59 -0.51 0.04 0.27 1 130.127 49.06 3159.672 28.77 28.77
19.6 10252.01 5138.77 -160.52 3.59 -0.51 0.04 0.27 1 130.147 49.04 3159.306 28.77 28.77
19.7 10251.66 5138.7 -160.51 3.59 -0.51 0.05 0.27 1 130.141 48.998 3158.95 28.77 28.77
19.8 10251.3 5138.62 -160.51 3.59 -0.51 0.05 0.27 1 130.151 48.988 3158.581 28.77 28.77
19.9 10250.95 5138.55 -160.51 3.59 -0.5 0.05 0.27 1 130.169 48.97 3158.225 28.77 28.77
20.0 10250.59 5138.48 -160.5 3.58 -0.5 0.05 0.27 1 130.165 48.926 3157.859 28.77 28.77
20.1 10250.24 5138.41 -160.5 3.58 -0.5 0.05 0.27 1 130.183 48.908 3157.503 28.77 28.77
20.2 10249.88 5138.33 -160.49 3.58 -0.5 0.05 0.27 2 130.17 48.874 3157.135 41.1 32.88
20.3 10249.53 5138.26 -160.49 3.58 -0.5 0.05 0.27 2 130.187 48.856 3156.778 41.1 32.88
20.4 10249.17 5138.19 -160.48 3.58 -0.5 0.05 0.27 2 130.184 48.812 3156.413 41.1 32.88
20.5 10248.82 5138.12 -160.48 3.57 -0.5 0.05 0.27 2 130.201 48.795 3156.056 41.1 32.88
20.6 10248.47 5138.04 -160.47 3.57 -0.49 0.05 0.27 2 130.185 48.763 3155.698 41.1 32.88
20.7 10248.11 5137.97 -160.47 3.57 -0.49 0.05 0.29 2 130.206 48.743 3155.332 41.1 32.88
20.8 10247.76 5137.9 -160.46 3.57 -0.49 0.05 0.29 2 130.2 48.701 3154.976 41.1 32.88
20.9 10247.41 5137.83 -160.46 3.56 -0.49 0.05 0.29 2 130.217 48.683 3154.619 41.1 32.88
21.0 10247.06 5137.75 -160.45 3.56 -0.49 0.05 0.29 2 130.201 48.651 3154.261 41.1 32.88
21.1 10246.71 5137.68 -160.45 3.56 -0.49 0.05 0.29 2 130.219 48.634 3153.904 41.1 32.88
21.2 10246.35 5137.61 -160.45 3.55 -0.48 0.05 0.29 2 130.239 48.613 3153.538 41.1 32.88
21.3 10246.0 5137.53 -160.44 3.55 -0.48 0.05 0.29 2 130.223 48.582 3153.18 41.1 32.88
21.4 10245.65 5137.46 -160.44 3.55 -0.48 0.05 0.29 2 130.241 48.564 3152.824 41.1 32.88
21.5 10245.3 5137.39 -160.43 3.55 -0.48 0.05 0.31 2 130.235 48.522 3152.467 41.1 32.88
21.6 10244.95 5137.31 -160.43 3.54 -0.48 0.05 0.31 2 130.243 48.514 3152.109 41.1 32.88
21.7 10244.6 5137.24 -160.42 3.54 -0.48 0.05 0.31 2 130.237 48.473 3151.752 41.1 32.88
21.8 10244.25 5137.17 -160.42 3.54 -0.47 0.05 0.31 2 130.255 48.455 3151.396 41.1 32.88
21.9 10243.9 5137.09 -160.41 3.53 -0.47 0.05 0.32 2 130.239 48.423 3151.037 41.1 32.88
22.0 10243.56 5137.02 -160.41 3.53 -0.47 0.05 0.32 2 130.254 48.408 3150.691 41.1 32.88
22.1 10243.21 5136.94 -160.4 3.53 -0.47 0.05 0.32 2 130.238 48.376 3150.332 41.1 32.88
22.2 10242.86 5136.87 -160.4 3.52 -0.47 0.05 0.32 2 130.256 48.358 3149.976 41.1 32.88
22.3 10242.51 5136.8 -160.39 3.52 -0.47 0.05 0.32 2 130.25 48.317 3149.62 41.1 32.88
22.4 10242.17 5136.72 -160.39 3.52 -0.47 0.05 0.32 2 130.255 48.311 3149.271 41.1 32.88
22.5 10241.82 5136.65 -160.38 3.51 -0.46 0.05 0.32 2 130.249 48.27 3148.914 41.1 32.88
22.6 10241.47 5136.57 -160.38 3.51 -0.46 0.05 0.32 2 130.257 48.261 3148.556 41.1 32.88
22.7 10241.13 5136.5 -160.37 3.51 -0.46 0.05 0.34 2 130.249 48.222 3148.209 41.1 32.88
22.8 10240.78 5136.42 -160.37 3.5 -0.46 0.05 0.34 2 130.257 48.214 3147.85 41.1 32.88
22.9 10240.44 5136.35 -160.37 3.5 -0.46 0.05 0.34 2 130.272 48.199 3147.504 41.1 32.88
23.0 10240.09 5136.28 -160.36 3.5 -0.46 0.05 0.34 2 130.266 48.157 3147.148 41.1 32.88
